Prev Time,Curr Time,Frame Dur,FrameRate,
126.164607,126.196652,0.03205,31.205581,
126.196652,126.200073,0.00342,292.367967,
126.200073,126.218200,0.01813,55.165915,
126.218200,126.232507,0.01431,69.896696,
126.232507,126.249179,0.01667,59.980993,
126.249179,126.265859,0.01668,59.949853,
126.265859,126.282548,0.01669,59.922200,
126.282548,126.299205,0.01666,60.034120,
126.299205,126.316246,0.01704,58.679389,
126.316246,126.332347,0.01610,62.109046,
126.332347,126.349090,0.01674,59.727055,
126.349090,126.365827,0.01674,59.748802,
126.365827,126.382501,0.01667,59.971763,
126.382501,126.400407,0.01791,55.846744,
126.400407,126.417035,0.01663,60.141818,
126.417035,126.432680,0.01565,63.915785,
126.432680,126.449207,0.01653,60.507142,
126.449207,126.465913,0.01671,59.858926,
126.465913,126.482554,0.01664,60.093133,
126.482554,126.499250,0.01670,59.895724,
126.499250,126.515989,0.01674,59.738499,
126.515989,126.532524,0.01653,60.480146,
126.532524,126.549157,0.01663,60.122103,
126.549157,126.565895,0.01674,59.743078,
126.565895,126.582549,0.01665,60.045682,
126.582549,126.599217,0.01667,59.994843,
126.599217,126.615889,0.01667,59.980993,
126.615889,126.632519,0.01663,60.132539,
126.632519,126.649153,0.01663,60.116306,
126.649153,126.665849,0.01670,59.896874,
126.665849,126.682533,0.01668,59.934871,
126.682533,126.699176,0.01664,60.087342,
126.699176,126.715860,0.01668,59.937176,
126.715860,126.732535,0.01667,59.970609,
126.732535,126.749202,0.01667,59.998307,
126.749202,126.765859,0.01666,60.034120,
126.765859,126.782562,0.01670,59.871570,
126.782562,126.799185,0.01662,60.155743,
126.799185,126.815892,0.01671,59.854329,
126.815892,126.832604,0.01671,59.839395,
126.832604,126.849210,0.01661,60.218484,
126.849210,126.865866,0.01666,60.039901,
126.865866,126.882530,0.01666,60.006390,
126.882530,126.899210,0.01668,59.953311,
126.899210,126.915873,0.01666,60.014475,
126.915873,126.932530,0.01666,60.034120,
126.932530,126.949152,0.01662,60.162708,
126.949152,126.966068,0.01692,59.115527,
126.966068,126.986233,0.02017,49.590622,
126.986233,126.999215,0.01298,77.030562,
126.999215,127.015893,0.01668,59.957923,
127.015893,127.032680,0.01679,59.569575,
127.032680,127.049286,0.01661,60.217321,
127.049286,127.065965,0.01668,59.959076,
127.065965,127.082592,0.01663,60.142978,
127.082592,127.099263,0.01667,59.982147,
127.099263,127.115904,0.01664,60.091974,
127.115904,127.132556,0.01665,60.053778,
127.132556,127.149214,0.01666,60.032964,
127.149214,127.166070,0.01686,59.324746,
127.166070,127.182939,0.01687,59.279627,
127.182939,127.199242,0.01630,61.339235,
127.199242,127.215914,0.01667,59.979839,
127.215914,127.232624,0.01671,59.846287,
127.232624,127.249176,0.01655,60.413347,
127.249176,127.265899,0.01672,59.800372,
127.265899,127.282581,0.01668,59.942937,
127.282581,127.299224,0.01664,60.086184,
127.299224,127.315888,0.01666,60.011010,
127.315888,127.332540,0.01665,60.052621,
127.332540,127.349212,0.01667,59.979839,
127.349212,127.365888,0.01668,59.964842,
127.365888,127.382564,0.01668,59.965995,
127.382564,127.399234,0.01667,59.989071,
127.399234,127.415919,0.01668,59.936023,
127.415919,127.432602,0.01668,59.939480,
127.432602,127.449190,0.01659,60.286018,
127.449190,127.465885,0.01670,59.896874,
127.465885,127.482712,0.01683,59.427646,
127.482712,127.499224,0.01651,60.563559,
127.499224,127.515959,0.01673,59.755673,
127.515959,127.532565,0.01661,60.218484,
127.532565,127.549221,0.01666,60.037588,
127.549221,127.565841,0.01662,60.167352,
127.565841,127.582659,0.01682,59.461647,
127.582659,127.599317,0.01666,60.030653,
127.599317,127.615918,0.01660,60.238263,
127.615918,127.632611,0.01669,59.903779,
127.632611,127.649312,0.01670,59.877319,
127.649312,127.665906,0.01659,60.263878,
127.665906,127.682558,0.01665,60.051465,
127.682558,127.699822,0.01726,57.924979,
127.699822,127.715878,0.01606,62.282746,
127.715878,127.732616,0.01674,59.743078,
127.732616,127.749201,0.01658,60.296511,
127.749201,127.765842,0.01664,60.090816,
127.765842,127.782546,0.01670,59.868121,
127.782546,127.799244,0.01670,59.884219,
127.799244,127.815960,0.01672,59.823321,
127.815960,127.832608,0.01665,60.067662,
127.832608,127.849265,0.01666,60.034120,
127.849265,127.865912,0.01665,60.073449,
127.865912,127.882552,0.01664,60.096608,
127.882552,127.899388,0.01684,59.394815,
127.899388,127.915901,0.01651,60.560030,
127.915901,127.932563,0.01666,60.014475,
127.932563,127.949214,0.01665,60.057249,
127.949214,127.965901,0.01669,59.927959,
127.965901,127.982694,0.01679,59.546821,
127.982694,127.999294,0.01660,60.240590,
127.999294,128.016019,0.01672,59.792344,
128.016019,128.035717,0.01970,50.765468,
128.035717,128.049480,0.01376,72.659333,
128.049480,128.065922,0.01644,60.821115,
128.065922,128.082577,0.01666,60.039901,
128.082577,128.099233,0.01666,60.038744,
128.099233,128.115891,0.01666,60.034120,
128.115891,128.132587,0.01670,59.894573,
128.132587,128.149276,0.01669,59.919897,
128.149276,128.165891,0.01662,60.185935,
128.165891,128.182561,0.01667,59.987917,
128.182561,128.199294,0.01673,59.761400,
128.199294,128.216254,0.01696,58.963481,
128.216254,128.233215,0.01696,58.959021,
128.233215,128.249285,0.01607,62.224324,
128.249285,128.265950,0.01666,60.008700,
128.265950,128.282576,0.01663,60.146459,
128.282576,128.299244,0.01667,59.995997,
128.299244,128.315952,0.01671,59.848584,
128.315952,128.332730,0.01678,59.601460,
128.332730,128.349245,0.01651,60.554149,
128.349245,128.365912,0.01667,59.995997,
128.365912,128.382589,0.01668,59.963689,
128.382589,128.399611,0.01702,58.749048,
128.399611,128.416020,0.01641,60.939995,
128.416020,128.432752,0.01673,59.767128,
128.432752,128.449381,0.01663,60.133699,
128.449381,128.465939,0.01656,60.394623,
128.465939,128.482680,0.01674,59.736210,
128.482680,128.499333,0.01665,60.046839,
128.499333,128.516073,0.01674,59.737354,
128.516073,128.532608,0.01653,60.477800,
128.532608,128.549261,0.01665,60.047995,
128.549261,128.565938,0.01668,59.963689,
128.565938,128.582553,0.01661,60.188259,
128.582553,128.599306,0.01675,59.689321,
128.599306,128.615984,0.01668,59.960229,
128.615984,128.633160,0.01718,58.220272,
128.633160,128.650104,0.01694,59.017055,
128.650104,128.666672,0.01657,60.358378,
128.666672,128.682629,0.01596,62.669588,
128.682629,128.699797,0.01717,58.246376,
128.699797,128.715942,0.01614,61.940003,
128.715942,128.732574,0.01663,60.123262,
128.732574,128.749273,0.01670,59.884219,
128.749273,128.765941,0.01667,59.994843,
128.765941,128.782609,0.01667,59.994843,
128.782609,128.799380,0.01677,59.628818,
128.799380,128.815986,0.01661,60.217321,
128.815986,128.836704,0.02072,48.268574,
128.836704,128.849390,0.01269,78.828176,
128.849390,128.866169,0.01678,59.596903,
128.866169,128.882614,0.01644,60.810439,
128.882614,128.899408,0.01679,59.542272,
128.899408,128.915904,0.01650,60.623617,
128.915904,128.932642,0.01674,59.743078,
128.932642,128.949270,0.01663,60.140658,
128.949270,128.965968,0.01670,59.884219,
128.965968,128.982637,0.01667,59.992534,
128.982637,128.999337,0.01670,59.880769,
128.999337,129.016025,0.01669,59.922200,
129.016025,129.032702,0.01668,59.963689,
129.032702,129.049315,0.01661,60.194069,
129.049315,129.066014,0.01670,59.884219,
129.066014,129.082665,0.01665,60.054935,
129.082665,129.099277,0.01661,60.197556,
129.099277,129.115953,0.01668,59.968302,
129.115953,129.132637,0.01668,59.938328,
129.132637,129.149312,0.01668,59.968302,
129.149312,129.166117,0.01680,59.507043,
129.166117,129.182906,0.01679,59.560471,
129.182906,129.199273,0.01637,61.098826,
129.199273,129.215998,0.01672,59.791198,
129.215998,129.232638,0.01664,60.097766,
129.232638,129.249346,0.01671,59.852031,
129.249346,129.265962,0.01662,60.180127,
129.265962,129.282642,0.01668,59.954464,
129.282642,129.299310,0.01667,59.993689,
129.299310,129.315974,0.01666,60.011010,
129.315974,129.333193,0.01722,58.076036,
129.333193,129.349294,0.01610,62.105334,
129.349294,129.365968,0.01667,59.974070,
129.365968,129.382609,0.01664,60.093133,
129.382609,129.399322,0.01671,59.833653,
129.399322,129.416618,0.01730,57.816489,
129.416618,129.445673,0.02905,34.417875,
129.445673,129.450087,0.00441,226.519326,
129.450087,129.466129,0.01604,62.336292,
129.466129,129.482688,0.01656,60.393453,
129.482688,129.499328,0.01664,60.093133,
129.499328,129.515968,0.01664,60.096608,
129.515968,129.532637,0.01667,59.992534,
129.532637,129.549279,0.01664,60.087342,
129.549279,129.565940,0.01666,60.021407,
129.565940,129.582616,0.01668,59.968302,
129.582616,129.599310,0.01669,59.899176,
129.599310,129.616000,0.01669,59.917594,
129.616000,129.632832,0.01683,59.410660,
129.632832,129.649945,0.01711,58.435236,
129.649945,129.666506,0.01656,60.382926,
129.666506,129.682813,0.01631,61.323551,
129.682813,129.699354,0.01654,60.454346,
129.699354,129.715988,0.01663,60.118625,
129.715988,129.732654,0.01667,60.002925,
129.732654,129.749321,0.01667,59.998307,
129.749321,129.765963,0.01664,60.087342,
129.765963,129.782657,0.01669,59.902628,
129.782657,129.799315,0.01666,60.031808,
129.799315,129.816064,0.01675,59.706467,
129.816064,129.833228,0.01716,58.260525,
129.833228,129.849406,0.01618,61.813517,
129.849406,129.865991,0.01659,60.295345,
129.865991,129.882710,0.01672,59.811844,
129.882710,129.899369,0.01666,60.027185,
129.899369,129.915995,0.01663,60.146459,
129.915995,129.932915,0.01692,59.102080,
129.932915,129.949323,0.01641,60.945951,
129.949323,129.965958,0.01664,60.111670,
129.965958,129.982908,0.01695,58.999186,
129.982908,129.999637,0.01673,59.777441,
129.999637,130.016066,0.01643,60.867423,
130.016066,130.032953,0.01689,59.216577,
130.032953,130.049349,0.01640,60.988870,
130.049349,130.070480,0.02113,47.324904,
130.070480,130.082773,0.01229,81.347666,
130.082773,130.099358,0.01659,60.295345,
130.099358,130.116005,0.01665,60.068819,
130.116005,130.132683,0.01668,59.959076,
130.132683,130.149384,0.01670,59.879619,
130.149384,130.166048,0.01666,60.007545,
130.166048,130.182766,0.01672,59.816434,
130.182766,130.199473,0.01671,59.854329,
130.199473,130.216082,0.01661,60.208018,
130.216082,130.232719,0.01664,60.107035,
130.232719,130.249410,0.01669,59.914140,
130.249410,130.266018,0.01661,60.212669,
130.266018,130.282717,0.01670,59.884219,
130.282717,130.299377,0.01666,60.023718,
130.299377,130.316657,0.01728,57.867998,
130.316657,130.333063,0.01641,60.953100,
130.333063,130.349426,0.01636,61.115593,
130.349426,130.366312,0.01689,59.218827,
130.366312,130.382708,0.01640,60.991256,
130.382708,130.399374,0.01667,60.004080,
130.399374,130.416031,0.01666,60.031808,
130.416031,130.432703,0.01667,59.983301,
130.432703,130.449406,0.01670,59.870420,
130.449406,130.482706,0.03330,30.029203,
130.482706,130.486115,0.00341,293.413514,
130.486115,130.501746,0.01563,63.973490,
130.501746,130.518576,0.01683,59.418585,
130.518576,130.535022,0.01645,60.803323,
130.535022,130.551943,0.01692,59.098719,
130.551943,130.568374,0.01643,60.860294,
130.568374,130.585137,0.01676,59.656200,
130.585137,130.601903,0.01677,59.643647,
130.601903,130.618359,0.01646,60.768955,
130.618359,130.634993,0.01663,60.116306,
130.634993,130.651758,0.01676,59.648211,
130.651758,130.668610,0.01685,59.340553,
130.668610,130.685043,0.01643,60.855542,
130.685043,130.701771,0.01673,59.777441,
130.701771,130.718512,0.01674,59.733921,
130.718512,130.735619,0.01711,58.456052,
130.735619,130.751922,0.01630,61.339235,
130.751922,130.768368,0.01645,60.805695,
130.768368,130.785361,0.01699,58.846627,
130.785361,130.801714,0.01635,61.151554,
130.801714,130.818363,0.01665,60.064190,
130.818363,130.835029,0.01667,60.000616,
130.835029,130.851763,0.01673,59.760255,
130.851763,130.868355,0.01659,60.269703,
130.868355,130.885047,0.01669,59.908383,
130.885047,130.901721,0.01667,59.975224,
130.901721,130.918696,0.01698,58.910005,
130.918696,130.935065,0.01637,61.088052,
130.935065,130.951744,0.01668,59.956770,
130.951744,130.968402,0.01666,60.031808,
130.968402,130.985118,0.01672,59.822173,
130.985118,131.001793,0.01667,59.970609,
131.001793,131.018474,0.01668,59.948700,
131.018474,131.035271,0.01680,59.534314,
131.035271,131.052289,0.01702,58.761228,
131.052289,131.075724,0.02343,42.671758,
131.075724,131.085304,0.00958,104.379377,
131.085304,131.102388,0.01708,58.532873,
131.102388,131.118430,0.01604,62.340032,
131.118430,131.135110,0.01668,59.951006,
131.135110,131.151819,0.01671,59.847436,
131.151819,131.168409,0.01659,60.275529,
131.168409,131.185067,0.01666,60.032964,
131.185067,131.201714,0.01665,60.072291,
131.201714,131.218375,0.01666,60.020252,
131.218375,131.235009,0.01663,60.117466,
131.235009,131.251725,0.01672,59.822173,
131.251725,131.268975,0.01725,57.970214,
131.268975,131.285109,0.01613,61.981870,
131.285109,131.301763,0.01665,60.045682,
131.301763,131.318595,0.01683,59.409527,
131.318595,131.335082,0.01649,60.653101,
131.335082,131.351773,0.01669,59.912988,
131.351773,131.368602,0.01683,59.420850,
131.368602,131.385068,0.01647,60.732259,
131.385068,131.401704,0.01664,60.111670,
131.401704,131.418406,0.01670,59.871570,
131.418406,131.435215,0.01681,59.491146,
131.435215,131.452221,0.01701,58.803342,
131.452221,131.468437,0.01622,61.669245,
131.468437,131.485300,0.01686,59.302178,
131.485300,131.501902,0.01660,60.233608,
131.501902,131.518469,0.01657,60.359546,
131.518469,131.535065,0.01660,60.255725,
131.535065,131.552048,0.01698,58.883303,
131.552048,131.568681,0.01663,60.119784,
131.568681,131.585681,0.01700,58.823312,
131.585681,131.601951,0.01627,61.463786,
131.601951,131.618442,0.01649,60.640124,
131.618442,131.635142,0.01670,59.879619,
131.635142,131.651769,0.01663,60.144139,
131.651769,131.668423,0.01665,60.044526,
131.668423,131.685269,0.01685,59.359759,
131.685269,131.701817,0.01655,60.430911,
131.701817,131.718422,0.01660,60.223137,
131.718422,131.735082,0.01666,60.026030,
131.735082,131.751722,0.01664,60.095449,
131.751722,131.768391,0.01667,59.989071,
131.768391,131.785111,0.01672,59.809549,
131.785111,131.801727,0.01662,60.182450,
131.801727,131.818515,0.01679,59.566161,
131.818515,131.835141,0.01663,60.148780,
131.835141,131.851737,0.01660,60.254561,
131.851737,131.868505,0.01677,59.636802,
131.868505,131.885227,0.01672,59.803813,
131.885227,131.902023,0.01680,59.537724,
131.902023,131.919323,0.01730,57.802555,
131.919323,131.935319,0.01600,62.515028,
131.935319,131.952318,0.01700,58.826642,
131.952318,131.968365,0.01605,62.316358,
131.968365,131.985116,0.01675,59.697321,
131.985116,132.002318,0.01720,58.133428,
132.002318,132.018667,0.01635,61.167151,
132.018667,132.035728,0.01706,58.612099,
132.035728,132.052073,0.01634,61.181554,
132.052073,132.068544,0.01647,60.712155,
132.068544,132.085148,0.01660,60.227790,
132.085148,132.101864,0.01672,59.822173,
132.101864,132.118459,0.01659,60.259219,
132.118459,132.135069,0.01661,60.204530,
132.135069,132.151793,0.01672,59.793491,
132.151793,132.168413,0.01662,60.168513,
132.168413,132.185083,0.01667,59.987917,
132.185083,132.201755,0.01667,59.980993,
132.201755,132.219108,0.01735,57.628406,
132.219108,132.235073,0.01596,62.638112,
132.235073,132.251757,0.01668,59.934871,
132.251757,132.276425,0.02467,40.539502,
132.276425,132.285191,0.00877,114.071857,
132.285191,132.301917,0.01673,59.786611,
132.301917,132.318557,0.01664,60.097766,
132.318557,132.335166,0.01661,60.208018,
132.335166,132.351799,0.01663,60.120943,
132.351799,132.368515,0.01672,59.821025,
132.368515,132.385149,0.01663,60.120943,
132.385149,132.401826,0.01668,59.961382,
132.401826,132.418431,0.01660,60.224300,
132.418431,132.435161,0.01673,59.770565,
132.435161,132.451752,0.01659,60.275529,
132.451752,132.468519,0.01677,59.641365,
132.468519,132.485388,0.01687,59.277373,
132.485388,132.502395,0.01701,58.800015,
132.502395,132.518520,0.01613,62.015157,
132.518520,132.535197,0.01668,59.963689,
132.535197,132.551878,0.01668,59.949853,
132.551878,132.568429,0.01655,60.416859,
132.568429,132.585148,0.01672,59.811844,
132.585148,132.601841,0.01669,59.907232,
132.601841,132.618466,0.01662,60.151101,
132.618466,132.635730,0.01726,57.921751,
132.635730,132.651799,0.01607,62.231776,
132.651799,132.669039,0.01724,58.006884,
132.669039,132.685811,0.01677,59.621976,
132.685811,132.701830,0.01602,62.426157,
132.701830,132.718545,0.01672,59.825616,
132.718545,132.735464,0.01692,59.107682,
132.735464,132.751895,0.01643,60.860294,
132.751895,132.768477,0.01658,60.305841,
132.768477,132.785204,0.01673,59.780880,
132.785204,132.801771,0.01657,60.363052,
132.801771,132.818482,0.01671,59.839395,
132.818482,132.835173,0.01669,59.914140,
132.835173,132.851840,0.01667,59.998307,
132.851840,132.868813,0.01697,58.917797,
132.868813,132.885154,0.01634,61.193562,
132.885154,132.901852,0.01670,59.889971,
132.901852,132.918700,0.01685,59.352979,
132.918700,132.935105,0.01640,60.957867,
132.935105,132.951794,0.01669,59.917594,
132.951794,132.968415,0.01662,60.166191,
132.968415,132.985148,0.01673,59.762546,
132.985148,133.001818,0.01667,59.986763,
133.001818,133.018441,0.01662,60.159225,
133.018441,133.035135,0.01669,59.900327,
133.035135,133.051850,0.01671,59.827912,
133.051850,133.068452,0.01660,60.232444,
133.068452,133.085624,0.01717,58.234409,
133.085624,133.101858,0.01623,61.598577,
133.101858,133.122160,0.02030,49.256868,
133.122160,133.135660,0.01350,74.074887,
133.135660,133.151869,0.01621,61.693650,
133.151869,133.168530,0.01666,60.021407,
133.168530,133.185754,0.01722,58.057651,
133.185754,133.201986,0.01623,61.605880,
133.201986,133.218550,0.01656,60.373572,
133.218550,133.235340,0.01679,59.558196,
133.235340,133.252109,0.01677,59.632239,
133.252109,133.268729,0.01662,60.170835,
133.268729,133.285175,0.01645,60.803323,
133.285175,133.303445,0.01827,54.733985,
133.303445,133.319110,0.01566,63.838572,
133.319110,133.336556,0.01745,57.320096,
133.336556,133.351875,0.01532,65.276720,
133.351875,133.369146,0.01727,57.900238,
133.369146,133.385385,0.01624,61.582761,
133.385385,133.401839,0.01645,60.772508,
133.401839,133.418493,0.01665,60.047995,
133.418493,133.435155,0.01666,60.017941,
133.435155,133.451809,0.01665,60.043369,
133.451809,133.468557,0.01675,59.707610,
133.468557,133.485194,0.01664,60.107035,
133.485194,133.501938,0.01674,59.725911,
133.501938,133.519161,0.01722,58.060895,
133.519161,133.535276,0.01612,62.053419,
133.535276,133.551848,0.01657,60.343191,
133.551848,133.568481,0.01663,60.122103,
133.568481,133.585208,0.01673,59.780880,
133.585208,133.602390,0.01718,58.201796,
133.602390,133.618488,0.01610,62.118946,
133.618488,133.635169,0.01668,59.948700,
133.635169,133.651824,0.01665,60.043369,
133.651824,133.668488,0.01666,60.009855,
133.668488,133.685274,0.01679,59.571852,
133.685274,133.702102,0.01683,59.426513,
133.702102,133.719614,0.01751,57.101738,
133.719614,133.736090,0.01648,60.695608,
133.736090,133.751874,0.01578,63.355998,
133.751874,133.768520,0.01665,60.072291,
133.768520,133.785181,0.01666,60.022563,
133.785181,133.801829,0.01665,60.066505,
133.801829,133.818493,0.01666,60.011010,
133.818493,133.835404,0.01691,59.130102,
133.835404,133.851834,0.01643,60.866235,
133.851834,133.868650,0.01682,59.468452,
133.868650,133.886092,0.01744,57.330636,
133.886092,133.902427,0.01633,61.219997,
133.902427,133.918519,0.01609,62.141231,
133.918519,133.935348,0.01683,59.420850,
133.935348,133.951946,0.01660,60.249903,
133.951946,133.968501,0.01655,60.405154,
133.968501,133.985174,0.01667,59.975224,
133.985174,134.001846,0.01667,59.983301,
134.001846,134.018462,0.01662,60.181288,
134.018462,134.035149,0.01669,59.926807,
134.035149,134.051813,0.01666,60.008700,
134.051813,134.068519,0.01671,59.861224,
134.068519,134.085170,0.01665,60.054935,
134.085170,134.101901,0.01673,59.769420,
134.101901,134.118522,0.01662,60.163869,
134.118522,134.135198,0.01668,59.967149,
134.135198,134.151889,0.01669,59.912988,
134.151889,134.168718,0.01683,59.420850,
134.168718,134.185445,0.01673,59.782026,
134.185445,134.201916,0.01647,60.714519,
134.201916,134.218872,0.01696,58.974634,
134.218872,134.235241,0.01637,61.092840,
134.235241,134.252436,0.01720,58.155115,
134.252436,134.268660,0.01622,61.639983,
134.268660,134.285249,0.01659,60.280190,
134.285249,134.302032,0.01678,59.582098,
134.302032,134.318535,0.01650,60.597695,
134.318535,134.335282,0.01675,59.711041,
134.335282,134.351938,0.01666,60.036432,
134.351938,134.368525,0.01659,60.288350,
134.368525,134.385180,0.01665,60.044526,
134.385180,134.401882,0.01670,59.872720,
134.401882,134.418823,0.01694,59.027111,
134.418823,134.435161,0.01634,61.207978,
134.435161,134.452101,0.01694,59.030464,
134.452101,134.468497,0.01640,60.991256,
134.468497,134.485162,0.01666,60.006390,
134.485162,134.501835,0.01667,59.976377,
134.501835,134.519022,0.01719,58.183331,
134.519022,134.535263,0.01624,61.573031,
134.535263,134.551872,0.01661,60.208018,
134.551872,134.568340,0.01647,60.725162,
134.568340,134.585054,0.01671,59.831357,
134.585054,134.601668,0.01661,60.188259,
134.601668,134.618318,0.01665,60.059562,
134.618318,134.635034,0.01672,59.823321,
134.635034,134.651662,0.01663,60.140658,
134.651662,134.668254,0.01659,60.270868,
134.668254,134.684934,0.01668,59.952158,
134.684934,134.701586,0.01665,60.051465,
134.701586,134.718539,0.01695,58.986908,
134.718539,134.734913,0.01637,61.072496,
134.734913,135.372446,0.63753,1.568546,
135.372446,135.374676,0.00223,448.348001,
135.374676,135.389662,0.01499,66.728277,
135.389662,135.406437,0.01677,59.612856,
135.406437,135.423116,0.01668,59.957923,
135.423116,135.439783,0.01667,59.997152,
135.439783,135.456428,0.01665,60.076922,
135.456428,135.473369,0.01694,59.030464,
135.473369,135.490055,0.01669,59.931415,
135.490055,135.506696,0.01664,60.091974,
135.506696,135.523758,0.01706,58.609895,
135.523758,135.540437,0.01668,59.955617,
135.540437,135.557086,0.01665,60.063033,
135.557086,135.573766,0.01668,59.953311,
135.573766,135.590373,0.01661,60.212669,
135.590373,135.607102,0.01673,59.776295,
135.607102,135.623818,0.01672,59.823321,
135.623818,135.640551,0.01673,59.763691,
135.640551,135.657521,0.01697,58.927819,
135.657521,135.674395,0.01687,59.260473,
135.674395,135.690382,0.01599,62.553910,
135.690382,135.707125,0.01674,59.725911,
135.707125,135.723754,0.01663,60.136018,
135.723754,135.740416,0.01666,60.014475,
135.740416,135.757095,0.01668,59.957923,
135.757095,135.773841,0.01675,59.713328,
135.773841,135.790372,0.01653,60.493054,
135.790372,135.807042,0.01667,59.990226,
135.807042,135.823727,0.01669,59.932567,
135.823727,135.840389,0.01666,60.015630,
135.840389,135.857058,0.01667,59.993689,
135.857058,135.873714,0.01666,60.037588,
135.873714,135.890380,0.01667,60.002925,
135.890380,135.907151,0.01677,59.626537,
135.907151,135.923772,0.01662,60.166191,
135.923772,135.940704,0.01693,59.057299,
135.940704,135.957106,0.01640,60.968595,
135.957106,135.973726,0.01662,60.169674,
135.973726,135.990376,0.01665,60.060719,
135.990376,136.007007,0.01663,60.127900,
136.007007,136.023737,0.01673,59.770565,
136.023737,136.040441,0.01670,59.866971,
136.040441,136.057106,0.01667,60.005235,
136.057106,136.073752,0.01665,60.074606,
136.073752,136.090369,0.01662,60.182450,
136.090369,136.107137,0.01677,59.635661,
136.107137,136.124165,0.01703,58.725810,
136.124165,136.140440,0.01627,61.445616,
136.140440,136.161684,0.02124,47.072682,
136.161684,136.173796,0.01211,82.562614,
136.173796,136.190381,0.01659,60.293013,
136.190381,136.207043,0.01666,60.017941,
136.207043,136.223752,0.01671,59.847436,
136.223752,136.240416,0.01666,60.011010,
136.240416,136.257067,0.01665,60.054935,
136.257067,136.273792,0.01672,59.791198,
136.273792,136.290387,0.01660,60.258055,
136.290387,136.307093,0.01671,59.861224,
136.307093,136.324644,0.01755,56.975476,
136.324644,136.340905,0.01626,61.497732,
136.340905,136.357143,0.01624,61.581544,
136.357143,136.373900,0.01676,59.676754,
136.373900,136.390432,0.01653,60.488359,
136.390432,136.407140,0.01671,59.853180,
136.407140,136.424270,0.01713,58.378340,
136.424270,136.440409,0.01614,61.958467,
136.440409,136.457100,0.01669,59.912988,
136.457100,136.473748,0.01665,60.068819,
136.473748,136.490474,0.01673,59.787758,
136.490474,136.507153,0.01668,59.953311,
136.507153,136.523783,0.01663,60.134858,
136.523783,136.540457,0.01667,59.974070,
136.540457,136.557157,0.01670,59.879619,
136.557157,136.573972,0.01682,59.468452,
136.573972,136.590461,0.01649,60.648382,
136.590461,136.607158,0.01670,59.888821,
136.607158,136.623801,0.01664,60.087342,
136.623801,136.640532,0.01673,59.768274,
136.640532,136.657110,0.01658,60.322176,
136.657110,136.673734,0.01662,60.154582,
136.673734,136.690404,0.01667,59.986763,
136.690404,136.707076,0.01667,59.980993,
136.707076,136.723819,0.01674,59.727055,
136.723819,136.740467,0.01665,60.065348,
136.740467,136.757165,0.01670,59.889971,
136.757165,136.773797,0.01663,60.123262,
136.773797,136.790802,0.01700,58.807779,
136.790802,136.807153,0.01635,61.157552,
136.807153,136.823822,0.01667,59.992534,
136.823822,136.840452,0.01663,60.130219,
136.840452,136.857097,0.01664,60.080395,
136.857097,136.873760,0.01666,60.013320,
136.873760,136.890463,0.01670,59.866971,
136.890463,136.907119,0.01666,60.041057,
136.907119,136.924307,0.01719,58.180074,
136.924307,136.940499,0.01619,61.755972,
136.940499,136.957159,0.01666,60.023718,
136.957159,136.973773,0.01661,60.192907,
136.973773,136.990490,0.01672,59.818729,
136.990490,137.007106,0.01662,60.182450,
137.007106,137.023755,0.01665,60.061876,
137.023755,137.040413,0.01666,60.032964,
137.040413,137.057111,0.01670,59.888821,
137.057111,137.073817,0.01671,59.855478,
137.073817,137.090386,0.01657,60.353704,
137.090386,137.107251,0.01686,59.297666,
137.107251,137.124381,0.01713,58.373968,
137.124381,137.140512,0.01613,61.995427,
137.140512,137.157167,0.01666,60.041057,
137.157167,137.173858,0.01669,59.912988,
137.173858,137.190437,0.01658,60.316341,
137.190437,137.207128,0.01669,59.911837,
137.207128,137.223759,0.01663,60.129060,
137.223759,137.240488,0.01673,59.778587,
137.240488,137.257113,0.01663,60.148780,
137.257113,137.273792,0.01668,59.954464,
137.273792,137.290480,0.01669,59.923352,
137.290480,137.307154,0.01667,59.976377,
137.307154,137.324038,0.01688,59.226701,
137.324038,137.340554,0.01652,60.548269,
137.340554,137.357145,0.01659,60.272033,
137.357145,137.373817,0.01667,59.982147,
137.373817,137.390491,0.01667,59.970609,
137.390491,137.407156,0.01666,60.006390,
137.407156,137.423770,0.01661,60.192907,
137.423770,137.440483,0.01671,59.832505,
137.440483,137.457103,0.01662,60.167352,
137.457103,137.473768,0.01666,60.006390,
137.473768,137.490439,0.01667,59.983301,
137.490439,137.507549,0.01711,58.448381,
137.507549,137.524011,0.01646,60.742908,
137.524011,137.540492,0.01648,60.675528,
137.540492,137.557117,0.01662,60.153422,
137.557117,137.573844,0.01673,59.782026,
137.573844,137.590475,0.01663,60.127900,
137.590475,137.607139,0.01666,60.012165,
137.607139,137.623766,0.01663,60.141818,
137.623766,137.640429,0.01666,60.013320,
137.640429,137.657136,0.01671,59.856627,
137.657136,137.673783,0.01665,60.069977,
137.673783,137.690446,0.01666,60.011010,
137.690446,137.707134,0.01669,59.925655,
137.707134,137.723771,0.01664,60.107035,
137.723771,137.740487,0.01672,59.822173,
137.740487,137.757149,0.01666,60.017941,
137.757149,137.773886,0.01674,59.746512,
137.773886,137.790520,0.01663,60.118625,
137.790520,137.807168,0.01665,60.067662,
137.807168,137.823861,0.01669,59.904930,
137.823861,137.840452,0.01659,60.272033,
137.840452,137.857283,0.01683,59.414056,
